x,y,F1,F2
0.6887086433357346,-1.4189970587327947,33.335,13.782
-2.50574551910849,-2.8267538479113052,12.291,3.581
-1.8027475510205795,-2.396880455118826,25.891,3.385
-0.6140524753256789,-0.8846633530981025,61.053,5.706
2.6961452099020473,-2.559914390718652,7.962,34.879
1.5038338361814043,3.0168926132836527,2.549,36.42
2.391414029195671,-2.5211138195337464,6.527,31.381
2.958205124221852,2.691709267466038,9.848,49.129
-0.1407996157758009,3.0298635884188867,13.176,24.415
0.5274892637037163,-2.850740289819977,11.155,15.868
-1.1458866453178456,-2.3647510811541537,35.244,5.3
-2.3450404002887923,1.985960646882659,5.035,9.345
2.388630998957076,2.8125338164465683,8.146,43.573
1.1970636185753047,0.6140897097109668,5.145,20.221
1.7587602173823624,1.9941949271777268,4.193,31.611
1.349565655865816,0.5570083328205349,4.223,21.343
1.7481892370336354,1.7079711281407466,3.272,29.878
1.6848920641016951,0.18713398514373525,4.662,23.358
-2.048692088892254,-2.39343021253841,22.296,2.847
1.120480680828435,2.3064498142734644,1.206,27.911
1.625042941547611,0.2167323661966778,4.872,22.871
-3.036374656063677,-2.7007793886118474,10.32,2.894
1.538748298591135,-2.0721148400854563,9.165,21.75
-0.8383593018576159,-2.508187382848917,33.096,6.947
-0.5494019578042839,0.12077556872118089,40.246,7.262
-0.3786702430095259,-3.1292402873582126,17.158,11.405
-1.8197795447772265,0.009653102450430051,26.232,2.412
2.0721255162754213,-0.572203125994935,8.661,25.909
-2.798866821524001,-1.5522959290398113,19.694,0.345
3.0199636965995493,1.390417541954089,4.653,41.954
2.319546710410119,-0.7043344140691863,8.874,28.385
-2.045738301067493,1.1361380343971828,5.104,5.474
-1.1076801680457757,2.1180473298305564,7.937,13.303
2.846200161101801,-0.34513417996902396,7.581,34.607
0.2534619152255835,-0.6363675836350198,45.432,10.717
0.5919686919499396,-1.5686883352918537,34.102,13.226
1.6902537727135512,1.4481990232134878,2.063,27.992
-1.1727868844469822,-0.18247340662261768,44.06,4.007
-3.0546801141748374,0.08674308571319589,5.983,1.184
-0.38743600527443034,-2.073784497160135,43.5,7.979
2.0423561241741295,2.314484948137575,6.708,36.411
-0.9159855376412294,-3.0599048635260266,19.898,8.586
-0.5506034946978566,-2.228022785506088,40.446,7.508
-2.4395425322014437,-0.3933541640014857,20.559,0.682
-0.8548675584089533,0.9826969028300327,17.495,8.533
0.01986349086423367,2.7346123702789518,8.278,23.067
-2.092059500753742,-2.347129737792098,22.419,2.639
-1.6127275973566895,1.0508882588726074,9.749,6.131
2.7178869613225034,-2.3300214593036364,8.552,34.463
1.7203181579899836,-0.2172117724813991,8.247,22.894
1.9665009318834201,-1.9164353364570024,8.249,25.506
0.8856903746904736,-0.6438484363277843,28.211,15.225
-0.9399013538439314,1.0304933980641442,16.182,8.367
2.1395336356632164,3.109197412548496,5.796,43.3
1.3181306511749735,-1.667794470436599,16.195,19.092
0.5824723006542762,1.6881265701198895,2.72,20.06
0.09535529337867388,2.568670387113394,6.426,22.317
0.8311396785350493,2.190129034358101,1.185,24.855
0.4911314158854987,0.625216715503425,14.852,14.829
-0.2998955976171036,1.9577645990053902,7.51,16.039
2.327122298426235,2.781633523801487,7.898,42.679
-0.5913705420702029,-2.5927703885198436,30.541,8.338
0.05913535023189054,0.697284659628775,19.814,12.239
1.9746100375465758,-2.070514691659309,7.256,25.893
-2.907369172853145,1.1184811946096778,2.735,4.497
-1.512851718249128,-1.0175676567115288,50.074,2.212
-2.0937954601699156,-1.4163186816828073,34.71,0.995
0.7083870619363473,-1.9407416739925705,24.812,14.637
-1.630281374930831,-2.4448506250246402,27.427,3.964
-3.032019922924723,-1.232550702060603,16.916,0.055
-1.372781589580112,0.1018434211272945,33.094,3.862
1.3213095163089061,-2.0652823519729235,11.5,19.809
1.7876108049557242,0.010489235955514431,5.482,23.942
1.2641439278379734,-2.866442644998445,3.86,21.667
-0.5519772341657618,1.8094867129436265,8.694,13.886
-2.733014481841952,1.3988505003898677,3.519,5.826
1.839132268814728,-0.23107994062833592,7.332,24.008
-1.6129137521415655,0.41656521025691307,20.937,3.931
2.89230587238882,-1.8090953460840964,11.79,35.374
2.5646597282003265,-1.3165189142102247,11.019,31.066
-3.1026241308046334,-2.0367123548356063,13.141,1.085
0.7919942841745047,-0.38199015647911994,27.505,14.761
-2.099930927574824,-3.040625579993919,12.717,4.974
0.7925335166096725,-2.791138470175372,8.49,17.591
2.4515101397153645,2.2525766327464494,9.052,40.298
-2.667329418102002,1.9244534634053005,5.802,8.663
-0.7684783751658637,-3.0225641797299,20.732,9.07
-1.0352788099159769,1.8936898862493923,8.028,12.234
-3.1273724968302545,-2.6134744595148733,10.154,2.62
1.8285552261243039,2.177500843365344,5.01,33.411
0.030387419650058423,3.0265835057436092,11.428,25.397
-1.771398085585664,1.9857603548829603,5.257,10.424
0.7655471206524243,2.511418175175524,1.747,26.509
0.7130663259058596,1.3582730702395764,3.409,19.348
-0.8545885444061203,0.7202434243192788,23.103,7.562
-1.6873132688380226,2.265315756933526,6.481,12.385
-0.571780703836914,-1.9544900474293252,48.016,6.807
-0.1706892191735636,1.7903731367702802,7.363,15.791
2.8979317576775996,-2.9838353832312374,8.84,38.721
0.9497122660218746,1.297497653689188,2.253,20.879
3.13295574211437,0.0056618025401009575,6.08,38.625
-1.9885585574947124,-2.6111483556830075,19.514,3.619
-2.9002455437201293,-0.8757621983601616,17.547,0.025
0.06937444089877376,2.896290025738905,9.428,24.602
-2.220821514702632,-1.4223562894467447,31.664,0.786
0.03356220981422409,-0.5664017958250871,49.663,9.391
-1.6175473122784252,-2.294922431434932,30.877,3.588
-2.9272458520008393,-2.408146407990981,12.365,1.988
-2.931038175515745,2.864815689703904,9.373,14.942
-1.7255534534628079,0.43612107310639336,18.564,3.687
2.809620701312678,1.1370389928672715,3.207,38.319
0.28981487576581877,-0.9182660947008432,46.684,10.83
-0.1535236138871361,3.0251906952219434,13.224,24.305
-1.8938176815803265,2.0802460525795796,5.268,10.712
1.836965291509915,1.6857869163870554,3.702,30.61
2.3965090912684026,-2.664124804180798,6.435,31.892
2.641912349857292,-0.6418091187765254,9.023,31.959
-0.46986895517647964,2.4351354335673907,9.168,18.202
-0.785847012144576,0.8673576255473758,20.101,8.389
-0.21989482692755447,2.041973828313945,7.029,16.983
0.018760487875768117,-2.1610950500105055,35.224,10.461
-0.0741619913910867,-0.003288898296170295,39.475,9.554
-1.0902559543815795,-1.1849801427699693,58.255,3.681
1.8536836372313186,0.1860380056420059,3.588,24.965
-0.2967194099969461,-1.2384568100289808,58.476,7.365
1.9856083734157979,-2.221428208814207,6.366,26.348
0.41450155273690337,1.5338474526533439,4.596,18.079
-2.0064062747249034,-0.0038829640582807023,22.54,1.979
2.4207598352453408,0.029493950816728454,3.358,30.444
1.3770969598498368,-0.5573990159315874,16.315,19.355
-1.0183308620400635,-0.2802961040802545,48.721,4.445
-1.4757806357117422,-2.47135358534035,28.921,4.488
-1.7553873760936949,-0.7762684856451978,42.279,1.599
-0.8414674687976262,-0.46073324170654173,54.536,4.95
-2.6011052564606243,0.4370451562168203,6.274,2.224
2.912953386288919,-1.4444782131459961,13.122,35.161
-2.8016679136633136,3.106308747724439,9.675,16.901
0.23411070147813673,-1.6001922514542581,43.091,10.82
2.1674922422677447,-0.6566678904938326,8.856,26.821
0.6138878066670683,-1.2444685674669165,36.937,13.12
2.8863856835723114,1.7349136746850595,7.279,42.129
-1.4792562476851243,0.06435765792824588,32.05,3.446
-2.856394211847852,-0.3424372522877728,12.958,0.453
2.758537059357126,2.3830393388852666,9.901,44.606
0.32263977331799243,-0.16381744924049046,35.433,11.739
-0.7964515129681295,2.89259521662986,14.414,20.008
0.16821539647270622,-1.1158031873223417,49.9,10.051
0.6575013836711863,-1.5325042963027813,32.829,13.661
2.874512447544972,-0.929609422315596,12.085,34.515
-2.0246283624170465,-0.5745177765152949,32.733,1.132
2.8639894627253772,-1.1017510492770421,12.611,34.397
-1.2696403196932327,2.2661731709538584,7.92,13.662
-3.125051904336231,-0.7859804137324162,13.967,0.061
-2.133431108506703,-0.38243218123346345,27.014,1.132
3.0624114111347955,-2.4490376562531395,10.184,38.853
2.824407448533246,1.338564534793262,4.528,39.393
-1.6235927858975197,-2.899818121084987,18.534,5.504
-0.7579918204425806,2.7255341955406394,12.298,18.906
2.889603827075593,0.6599410113491815,1.71,37.443
0.0070030134307317304,-2.1053249776731793,36.885,10.264
-1.500267090676888,-2.5204436409284376,27.498,4.561
-0.6652061718422786,-0.6860775415610676,59.096,5.55
-1.6779691163795063,1.6061610889120406,5.491,8.54
-2.7782542659848426,-2.641510208393683,11.959,2.744
-1.7775304599971746,3.107744714125733,13.198,18.368
-1.3403095034147752,-2.4162756666675826,31.897,4.76
1.3932806741382473,2.244517995001723,2.147,29.828
-2.684140110830481,-3.1351374820398923,9.919,4.659
-3.009337486962077,2.8525702777833573,9.47,14.842
0.6932357409266814,2.689423002584502,2.621,27.252
-2.9607062143973963,-2.4785818191677857,11.713,2.188
2.2220372005811395,0.19031807316010463,2.428,28.687
-1.256711354753066,-2.6003711832715855,28.299,5.6
-2.404159918419855,-0.26103264879875354,19.194,0.901
1.9278640974728463,-0.2264857631310635,6.664,24.882
0.16244064755778886,-2.045649159616855,35.252,11.094
1.4371724532708834,3.084195143897696,2.439,36.369
0.7017159506019994,0.5610252841348946,12.554,16.14
-2.4446939801913317,0.4083026384592463,8.219,2.292
-1.4684950432818165,0.48659630440869384,21.741,4.555
0.6785900092233508,-1.0019545730700972,35.802,13.532
-0.3347600361774985,0.5265849192679739,27.9,9.434
0.027867482965056922,-1.766407611202298,44.627,9.755
-2.4150248068392677,0.3469691603528764,9.382,2.157
-1.9752202049801104,-2.7949785108810814,16.825,4.272
2.325960866214122,1.5599391856152947,5.451,34.919
2.3091513397141608,-2.051933057402327,7.711,29.294
-1.0570955323672058,0.9500317546296531,16.833,7.578
-2.74146460354005,0.4167264295903039,5.279,2.074
-0.11562711071683607,-0.1388864534704526,43.598,9.061
0.968131567722831,-0.8519007767711653,27.447,15.768
2.4179610916472996,-3.068782195485011,7.088,33.634
1.3944528735263422,-1.8949300397919462,12.583,20.112
3.0277670476143763,2.6282759797607387,9.837,49.498
-0.33083623966203657,-0.2332029431443452,48.646,7.712
-0.5232407483526487,-1.3170744927008613,59.934,6.235
-1.3174611491038999,2.7799720014981633,11.743,17.119
1.5630007716788805,-0.358671527165757,11.489,21.232
-2.354455466729214,-0.16173882720293964,18.497,1.119
0.7099144217407658,1.7328496195433374,1.924,21.232
1.4750562364579514,-1.066074913263198,16.878,20.03
0.20287585127826935,-0.6762995811488945,47.18,10.363
0.892148629646873,-2.0650454334344204,18.572,16.283
-1.6962247908453694,-1.6061223594236378,42.39,2.067
0.36417759351694556,2.0315354290054755,3.292,20.508
-1.4767745104984833,2.247427629517931,7.094,12.866
-0.14046619582075603,-1.5012086168007666,52.952,8.428
-2.1198892090282158,-0.7484121498005583,32.535,0.838
-2.7906357881480472,2.853613857176674,9.16,14.894
1.8001552094996098,0.8971531758000548,1.044,26.641
2.1177775531886045,-2.8043269496331433,5.11,29.447
2.3352347604976424,0.42180714449515166,1.381,30.486
-2.373144549271393,2.5008993947162343,7.247,12.649
-2.29530426824213,1.6363792846029295,3.771,7.447
2.0045171575759673,2.4902777357290207,6.34,37.227
2.7911520249264923,2.0665102641252977,9.164,42.941
-0.8474536482656108,1.5606305935320357,9.972,11.19
0.5680195373127135,-0.87867583412946,38.704,12.745
2.3637110747136543,-3.0412031698604283,6.735,32.936
2.2510991430009017,-0.6596254420163112,8.677,27.69
1.4675122871419228,-1.0041041584817512,16.972,19.959
2.0765642321677777,1.3483728846507388,3.175,31.286
1.5604264096657632,-1.8106431420356546,11.524,21.455
0.31562897324243444,2.0151209649015867,3.62,20.084
-0.8497173860621623,0.8151641586725296,20.953,7.919
-1.6516260094011388,2.116917730523279,5.993,11.533
-1.5118278120555617,1.252527965599458,8.583,7.289
0.04966000494683609,-0.3710987392309617,45.883,9.696
-2.7137174966668445,-0.8587275688429727,20.503,0.102
2.47838494327344,0.6749041737562265,1.247,32.818
1.7967954872657215,-2.1110476675968073,7.354,24.244
2.8477908695167518,-0.6986446781422124,10.526,34.287
-3.001935512696276,-0.5590534332622523,13.499,0.194
0.30310330442501066,-2.507819276952214,21.362,13.184
0.15335541407252418,0.7983311076982464,16.515,13.178
-0.4337725332226037,-2.4686871654750573,32.956,8.743
-0.062494667756169964,1.345427191252572,10.125,14.13
-1.2061623622231432,-2.7076110470177444,26.19,6.134
-2.7469005173880596,-1.5581576035109728,20.491,0.376
-1.2101806602717473,-2.2293613227405213,38.103,4.715
2.370391575320663,0.7718392094048458,1.285,31.981
3.1380478411889925,-1.168284380510556,15.427,37.704
-2.0205289978252754,0.8534631638457846,7.653,4.395
0.8095710546226509,1.7320242804311805,1.529,21.977
-1.49250056542521,0.32400722824751327,25.229,4.026
0.6392803394488391,2.6178520358259316,2.641,26.333
-2.364199028123301,2.7108226561545514,8.162,14.174
-2.4218549451251854,-0.14898329575713865,17.035,1.058
-1.7752932232791072,-1.3027420651421244,43.285,1.592
0.19620332813729924,-2.44285816758795,24.825,12.298
0.5997658478299845,-0.2187203408998033,29.713,13.569
-0.7004272199025015,3.025464340489873,16.327,21.492
1.7379761422916333,1.5101931426362656,2.483,28.749
1.1489847760013756,-2.8080644084819584,4.909,20.483
-1.1637837018941664,-2.41706544268241,33.724,5.38
0.8500839535589564,-2.488567332317813,12.13,17.039
-2.1227767731452922,-2.8957298698339744,14.196,4.363
-1.5364337852059975,-1.2474081426625805,49.38,2.203
0.39193182821240313,-1.3403590425430674,42.438,11.621
-2.2316719036281305,-0.14208780918998842,20.566,1.326
1.0449934519041753,-1.4426559035827213,23.914,16.558
-0.979822991071277,-2.7136652909539607,27.382,7.018
2.826023770182335,-0.8703267117384743,11.437,33.959
1.3672229159252698,-2.2520370947839865,8.786,20.64
1.9921442531635325,1.1810820464028744,2.046,29.679
1.7918044641136328,-1.7561183149010366,10.068,23.533
-2.103323975870908,1.1968528346249947,4.446,5.63
2.5274160327836093,-0.839665447904911,9.836,30.578
-2.1683965626289092,-0.8052991664661966,31.885,0.729
-1.5536154652186027,-0.03132919856483074,32.944,3.03
-2.817146941613215,2.965017802153839,9.385,15.755
0.03806557992432591,-1.1071357351391735,53.049,9.241
-0.5158819025018944,1.3563135288974095,12.153,11.723
1.895554178679875,-2.187751368125149,6.607,25.377
2.8501111688255065,-2.0378600045693904,10.466,35.301
0.23883637232291965,1.4141797362220725,6.937,16.318
-0.7090800793501009,0.7093303384849627,23.946,8.17
-2.2008420135198414,0.3667659722357559,12.042,2.507
-1.3019040938940254,0.8743231753212539,15.878,6.397
2.6756781700498227,-1.9536012681869346,9.715,33.123
-0.9022506724429946,2.823495496326954,13.459,19.02
-0.37627628080081177,2.4040943358126805,8.612,18.472
-2.2992618670129263,2.046531521892854,5.186,9.772
2.8633909495101264,-1.402010940075763,12.772,34.541
0.11063450219224036,-0.3742264403182163,44.651,10.068
-1.962436956041295,1.3887725264151243,4.542,6.783
1.0691509458309518,1.4222102988853473,1.397,22.425
-1.3973682963881389,-0.9955474869512257,52.639,2.568
1.0398302231982157,-2.4389712360533116,10.166,18.391
-1.220275652869511,2.64176656385997,10.686,16.43
-2.93130952060224,1.5094211611260508,4.564,6.302
-2.1769050724906664,-0.6606294865860574,30.115,0.793
-1.5440047284256317,-1.6762488903880746,44.701,2.577
-2.373990319938682,0.42313510887993866,8.864,2.417
1.8137218470653966,0.7088061872648805,1.173,26.092
0.6828585976532193,0.21657327778333046,19.238,15.043
1.7093170145370946,-1.0043002501332512,13.557,22.178
-1.5423280159412218,-1.718187024921046,44.045,2.641
0.5818203768082912,1.4151189956464458,4.036,18.662
2.26344434322301,-0.8652401819434083,9.748,27.722
2.8677105028367027,-0.6584134888638307,10.37,34.547
-3.127696311125926,-0.8617826477448576,14.434,0.035
-0.5868252684541746,0.5496021307487218,28.155,8.225
-1.8907907705624265,-0.8550914160787992,39.477,1.251
2.6832577229616588,1.3033219370924591,4.292,37.605
0.3381084083549655,1.1741053275888467,8.451,15.87
-1.3844592778099796,0.018178548227867797,35.08,3.647
-1.8252358642502213,1.7907803830196833,4.765,9.169
-1.888584596010635,2.1510325680710585,5.538,11.164
-1.8995597512709093,-0.9396352744107994,39.85,1.215
-2.118880578332977,2.176575951545087,5.504,10.867
-0.7383013163115355,-2.0908228044709487,44.725,6.305
-3.074255226607477,-1.5161917518857368,16.024,0.272
2.718857648581425,-2.258355384616172,8.781,34.289
-3.1142407523246582,-1.6241374106386186,15.178,0.403
2.0674143434562025,0.21121959979875804,2.591,27.146
1.4777934841397373,0.15684196800275974,6.9,21.389
1.6322731078843722,-1.600762920787086,12.53,21.819
2.8048475295045785,-0.7719372467858263,10.73,33.748
2.6945955436878153,-1.4717434909970546,11.485,32.651
-0.22681986570476953,2.4933504685994334,8.312,19.894
-0.3549039764271469,-2.388722341728272,34.455,8.925
-2.7179890706676684,0.9318774102915688,2.739,3.812
-0.1983034849803147,-2.645918074143851,25.939,10.559
2.029986250625827,2.207597289115263,6.545,35.589
-1.3383841184783023,2.2156354131090747,7.464,13.101
-1.8949035940173997,2.482339880467565,7.163,13.348
-2.7835217100203806,3.000209396814248,9.44,16.049
1.1422156084057526,-0.09799191213571756,15.285,17.972
3.087288231834184,-1.175445829724815,14.864,37.086
1.5421362949654371,-1.5681792578925624,13.812,20.954
1.8952023312274298,0.2544838130194327,2.903,25.537
0.3652886557010837,2.0100758212450742,3.304,20.386
0.14594437740771404,-1.2223739275236163,49.936,9.946
2.6044346050765483,2.5457499407487703,9.601,43.982
1.7546296460090822,3.108553363502029,3.573,39.487
0.42542363160183294,-0.21302587701394682,33.978,12.353
-0.7214377208001888,-1.255999687393966,60.84,5.257
2.65129813486502,1.898430466950174,8.332,40.338
0.328310109549101,-0.33026470979156475,38.688,11.526
-2.3994941396328158,-1.710546073449789,25.634,0.865
-2.684875856717865,-0.18443293695909535,13.279,0.764
-1.52110551270928,-1.633633774208053,45.847,2.589
0.5121365002552469,-0.3795036695085705,34.837,12.72
-0.02826232116642924,2.058596932260695,5.894,18.186
-0.19689527443421584,-2.8652008467048944,20.814,11.336
-2.0021986201135062,2.52301250833015,7.237,13.407
-0.9904873172877271,-0.13364015000926877,45.297,4.789
1.4574627868719432,-2.3791317876067795,6.761,21.771
-1.4411644665257441,2.1120689568174793,6.729,12.115
0.4073634859900399,-1.8513485226364388,33.927,12.335
1.565696775589493,-0.812729097781165,14.886,20.881
1.2438295382665983,2.2727938316094107,1.516,28.721
-2.8940967162482925,-1.892493034849401,16.319,0.808
0.7713763833847236,-0.31534764129284865,27.013,14.692
-2.3617484958056347,-2.7350865904227373,14.113,3.418
-1.0554989452897865,-0.3265359963416148,49.343,4.235
0.6647546412047727,0.3248981485449125,17.49,15.186
0.6608713461881273,-0.5317431473482062,33.07,13.621
-1.150144631490819,-0.21984726802869048,45.365,4.031
-0.17114506891849413,-2.467500826695903,30.168,10.156
-1.3926585674669671,-1.8245627040032342,44.938,3.263
-0.7133676439120875,1.5644862376235649,10.165,11.805
-1.4460630999597135,-2.9418189933935404,19.338,6.185
-0.6682011083877346,1.595292021988711,9.956,12.173
-0.7628158616660436,-0.761384343068225,59.778,5.062
1.602311853999451,-2.3272974966321307,6.425,22.943
-2.118340905172312,-2.3648010000123745,21.752,2.64
2.943582889670699,-2.80051632738138,8.921,38.568
-0.09014697964884677,-2.725012126072249,22.683,11.443
1.774607363884102,0.7763775347166346,1.123,25.952
3.0529026178399823,0.5382663858054446,2.198,39.004
-1.9630827268487325,-1.1066545919442863,38.796,1.087
-1.5934082635570854,0.06797632069035586,29.656,3.119
-1.5788596185127062,1.8670273830636575,5.761,10.239
2.7750378013726547,0.9182226906626259,2.116,37.031
2.5128315776944508,1.440041791322046,5.103,36.345
1.418047569014039,2.1383108659423824,2.221,29.368
-0.6075716207695745,2.2859468258912923,8.827,16.521
-0.20689007017563643,1.9013473430789487,7.179,16.219
0.40621022176636545,0.6790314028436799,15.191,14.421
-0.8983137717298613,1.8774887269417633,8.406,12.697
-0.5717265663615687,2.93392024011641,14.574,21.372
2.0976026440112108,-2.7144178147750533,5.045,28.925
-2.7911129202855647,-0.4741059540480306,15.477,0.32
1.6848552171078337,0.01701716718870605,6.257,22.982
3.1378965881383953,-1.3107353699720117,15.523,37.77
-0.08000403355432839,2.176656229233302,6.265,18.618
-1.2757782952084447,1.021999368058312,13.646,7.061
-3.1317994236092335,0.12003673490596789,5.143,1.272
2.637609296470851,-0.8502408060462101,10.275,31.805
0.09583276602101698,-1.9791262344618323,38.283,10.543
-1.5775330782488672,-1.9826874497254432,38.317,2.989
2.1613439475107157,2.140303571365468,7.335,36.501
1.65724052074244,0.7148479722336125,1.518,24.631
-2.33848803450637,-2.5678812694211723,16.193,2.896
-0.4522886144179079,2.067990016996565,8.005,15.903
1.6692559483863993,-0.057210731619723454,7.144,22.691
-1.5603404043281213,3.1374032653386204,15.079,19.191
0.7018225341022926,0.07530444954244331,21.604,14.86
1.9410359417782814,0.7934023507865642,1.008,27.63
-0.9887647004370845,-1.715559855535037,52.72,4.557
1.289804297924385,0.2261015712660832,8.413,19.906
-0.46324690379065725,-0.03179014978620964,44.296,7.373
-2.483523253852857,-2.718147061452091,13.351,3.219
1.1876465516777905,-1.8787292836485878,15.891,18.309
1.3560620434710389,2.0834070904502617,1.875,28.483
-1.381921683259331,-2.3814850291196583,32.235,4.527
2.5879872647265385,2.1283545627254243,9.194,41.012
-1.3297191277638558,-1.0163725398890637,54.144,2.79
-0.005437506301052331,-0.5205704602370163,49.742,9.197
-0.8057736231706674,2.9153522485726002,14.74,20.145
1.7054158384546607,0.9831815649474294,1.079,26.074
0.3832752701160862,-1.3934414330155758,42.117,11.601
-2.555570165387903,-0.9810416473978729,24.272,0.198
0.3671677513110576,2.8276445241620136,5.885,25.989
0.3761871620578039,-1.789120279602638,35.968,12.021
-1.9408610172867173,1.8262687007971525,4.505,9.11
-2.7426266399688477,1.2812069357413272,3.108,5.27
1.295209256226019,-1.839235501973489,14.637,19.153
-2.7987728605625515,0.45279152292141234,4.56,2.151
-0.09943757371861883,2.1352185289420706,6.348,18.243
-0.29195485383034514,0.9478588215621633,17.845,11.128
-3.0298759225003984,-2.541784027804643,10.96,2.378
1.0820304900185018,-2.688774033731484,6.59,19.515
2.002409457966417,-1.6465265992513767,9.769,25.442
-2.426530896116469,0.4793668636397195,7.556,2.517
-1.381384913844548,2.016095483776736,6.748,11.717
2.308034260291543,-0.48544522070013674,7.388,28.44
-0.8152979325156378,-0.19094975870136466,48.369,5.427
1.414604244583984,-3.126802932725553,2.537,24.012
1.549389215042722,2.4238698764678537,3.058,32.42
-3.121210623762817,-0.8384332438625979,14.364,0.041
-1.7772056143433617,0.7984679005867741,11.221,4.73
-1.3516327704360425,0.1261865315319466,32.828,3.985
2.849877637360211,2.6178253736718116,9.914,47.31
3.059363275492432,-2.674928807921596,9.539,39.521
1.8223536996412948,-1.1658611127715723,12.464,23.283
1.8780612163770725,-2.0211953627561376,7.758,24.838
-1.4265451280023074,0.7497123175124023,16.718,5.537
-0.22616855875507502,0.5520732326933437,26.406,10.103
1.2414032150715677,-2.806678669982868,4.379,21.254
-0.04374673445223154,-2.0549887188044496,39.118,9.852
-1.9268690171932918,-1.6780936269869526,36.144,1.611
1.839817487446206,0.5401262176668564,1.591,25.796
-1.9555247036637442,-0.036251563562293754,24.301,2.02
-0.6399459457064807,0.9464057509048276,18.787,9.358
-0.6277478928892144,-0.9371039389682023,61.351,5.632
-0.733180587778969,-0.47170022825750646,55.334,5.418
-2.939200080984633,0.09370933629108524,6.842,1.2
-2.3869057700099114,2.7975085027493414,8.58,14.797
-1.697850128763328,1.2499122849331643,7.025,6.758
1.4293039672153247,-1.1237861755738279,17.613,19.634
-2.580037773630322,1.0147084034159954,2.976,4.235
2.8117599211446622,1.83956909359099,8.02,41.84
0.5903851652926271,-0.6798405469420747,36.694,12.993
-0.5428336807412273,-1.7226812966130225,53.454,6.56
-0.7777248858697936,1.672317950693528,9.375,12.08
-1.2044650204405314,0.09053483752308322,36.248,4.413
1.065656500553228,-0.34276618346656207,20.322,16.962
1.3206925849251467,0.6241334917489363,3.909,21.306
-0.8932187803788696,-0.7543474560195853,58.861,4.499
-2.2841898493182433,1.1131788430405178,3.824,4.978
0.4975602015265719,-0.6331033963392416,38.815,12.368
-0.8307615597063918,-3.094057342444308,19.326,9.091
-2.736462609224726,1.5793359532275923,4.342,6.722
-2.2627819225109036,-1.7506033659168616,27.946,1.107
0.8526350588770124,2.365875814140713,1.272,26.172
-1.097594582964677,-2.114408061657124,42.248,4.861
1.8926812621332552,-1.283882766352589,11.742,24.019
